"","CTRL1","CTRL2","CTRL3","CTRL4","AA1","AA2","AA3","AA4"
"200625_s_at",9.51396560546367,9.6600344978248,9.67267963459078,9.75431719750235,9.67302971718925,9.69878717565632,9.9338394368855,10.0056496813277
"200626_s_at",8.29615130863441,8.59931319219177,8.73205724230916,8.27099718466438,8.53182106355242,8.45845334911552,8.5773276404759,8.84417713730571
"200627_at",10.0966627076109,10.7350294628176,10.3054761172017,10.7764203074606,10.2151198909759,10.400983765917,10.7379499340562,10.9214658189384
"200628_s_at",9.19667523825746,7.88127093107069,9.26451377830236,8.15276873730038,9.26886838039391,9.24347592122172,8.00111229714391,7.97043672263074
"200629_at",9.80722275111254,8.13915462296141,9.98742842640922,7.86044405950166,10.0509232054447,9.91193847800164,8.16525137565407,8.13933443240518
"200630_x_at",10.590978989131,10.5116374148871,10.6744468276453,10.5739020182642,10.6395247384198,10.755825552297,10.3224824339921,10.2865024982474
"200631_s_at",9.91495668782834,10.6120987702911,10.0098087145637,10.5198644115082,10.1044376245302,9.9448063770626,10.6234582347723,10.6549159051521
"200632_s_at",11.1241810949605,10.4035049427074,10.9396555709789,10.7521868550721,10.9518950059725,11.08745776516,10.7142427522286,10.5495168645435
"200633_at",12.5681669899321,12.3970114309457,12.5557602138669,12.3964201192544,12.625129061034,12.5130513908719,12.4804872003289,12.4214304928242
"200634_at",11.0079692343466,11.6971317134581,11.0658181722223,11.21671743713,11.0742198551774,11.1068138194921,11.2960971905125,10.9923960962846
"200635_s_at",6.87695175767606,7.2178646398723,6.57165702906191,7.32139941908332,6.44993554145712,6.74367789863644,7.08435312649241,6.95810765865914
"200636_s_at",7.06857365362685,7.52179219579823,6.97706895669155,7.43531951995672,6.91035493055451,6.90252257521824,7.40058993790453,7.52536607693874
"200637_s_at",6.33682970607343,6.92524648499387,6.14881832740856,7.08494207635192,6.22457350912041,6.33808362445663,7.29630835466028,6.83501990387739
"200638_s_at",10.3138307093609,10.4643328141316,10.5682176563448,10.3414692907033,10.4336555851296,10.6981785424764,10.4362654552286,10.4066170296098
"200639_s_at",10.1178113936662,10.1426906467186,10.161716384677,10.2028206893445,10.0616720176388,10.0862138737461,10.0074086332543,10.1357145371746
"200640_at",10.8666186272613,10.9536886205716,10.9489326507368,11.1125612018139,10.9257076094117,10.9185621111641,10.978256646855,11.0313402700089
